date,population,admission,release,los_1_day,los_2-3_days,los_4-7_days,los_8-14_days,los_15-30_days,los_31-60_days,los_61-90_days,los_91-182_days,los_183-365_days,los_365+_days
2022-01-09,129145.65375002156,1431.1555074656035,1194.730373575804,0,0,0,0,0,0,0,0,0,0
2022-01-10,129553.58707104587,1604.2636946001062,3258.6637069091375,0,0,0,0,0,0,0,0,0,0
2022-01-11,129092.0203920702,2797.0970279334397,3088.74613226125,0,0,0,0,0,0,0,0,0,0
2022-01-12,128729.71587647474,2736.4240110320316,3295.5618599607806,0,0,0,0,0,0,0,0,0,0
2022-01-13,128487.57802754603,3053.4240110320316,3082.9440028179233,0,0,0,0,0,0,0,0,0,0
2022-01-14,128283.44232147437,2877.208296746317,2902.177336151257,0,0,0,0,0,0,0,0,0,0
2022-01-15,128593.97328206945,3214.308296746317,1215.1336783341474,0,0,0,0,0,0,0,0,0,0
2022-01-16,129230.33757599787,1864.4749634129835,1211.1106694845898,0,0,0,0,0,0,0,0,0,0
2022-01-17,129382.70186992624,1363.4749634129835,1414.2773361512566,0,0,0,0,0,0,0,0,0,0
2022-01-18,129733.89949718799,1765.4749634129835,3068.6106694845903,0,0,0,0,0,0,0,0,0,0
2022-01-19,129282.76379111639,2615.374963412983,3152.4440028179233,0,0,0,0,0,0,0,0,0,0
2022-01-20,129172.12808504477,3042.641630079651,2966.7773361512563,0,0,0,0,0,0,0,0,0,0
2022-01-21,129065.99237897314,2860.641630079651,2581.5773361512565,0,0,0,0,0,0,0,0,0,0
2022-01-22,129321.95667290158,2860.958296746316,1194.3273361512565,0,0,0,0,0,0,0,0,0,0
2022-01-23,130164.92096682992,2038.29163007965,1349.3273361512565,0,0,0,0,0,0,0,0,0,0
2022-01-24,130597.88526075835,1781.29163007965,3365.6606694845905,0,0,0,0,0,0,0,0,0,0
2022-01-25,129955.84955468673,2723.3749634129836,2932.1606694845896,0,0,0,0,0,0,0,0,0,0
